Sample	width
hypoEAC_DMRs	774
hypoEAC_DMRs	731
hypoEAC_DMRs	957
hypoEAC_DMRs	959
hypoEAC_DMRs	1174
hypoEAC_DMRs	971
hypoEAC_DMRs	1498
hypoEAC_DMRs	772
hypoEAC_DMRs	1029
hypoEAC_DMRs	1048
hypoEAC_DMRs	662
hypoEAC_DMRs	1599
hypoEAC_DMRs	718
hypoEAC_DMRs	971
hypoEAC_DMRs	1904
hypoEAC_DMRs	3338
hypoEAC_DMRs	271
hypoEAC_DMRs	998
hypoEAC_DMRs	1028
hypoEAC_DMRs	373
hypoEAC_DMRs	1210
hypoEAC_DMRs	1183
hypoEAC_DMRs	959
hypoEAC_DMRs	2082
hypoEAC_DMRs	924
hypoEAC_DMRs	849
hypoEAC_DMRs	560
hypoEAC_DMRs	211
hypoEAC_DMRs	1697
hypoEAC_DMRs	1119
hypoEAC_DMRs	1979
hypoEAC_DMRs	687
hypoEAC_DMRs	1223
hypoEAC_DMRs	2201
hypoEAC_DMRs	868
hypoEAC_DMRs	1656
hypoEAC_DMRs	650
hypoEAC_DMRs	944
hypoEAC_DMRs	2876
hypoEAC_DMRs	843
hypoEAC_DMRs	1858
hypoEAC_DMRs	1323
hypoEAC_DMRs	1015
hypoEAC_DMRs	552
hypoEAC_DMRs	763
hypoEAC_DMRs	1173
hypoEAC_DMRs	1140
hypoEAC_DMRs	322
hypoEAC_DMRs	447
hypoEAC_DMRs	644
hypoEAC_DMRs	1662
hypoEAC_DMRs	1283
hypoEAC_DMRs	1013
hypoEAC_DMRs	685
hypoEAC_DMRs	1022
hypoEAC_DMRs	902
hypoEAC_DMRs	772
hypoEAC_DMRs	1003
hypoEAC_DMRs	937
hypoEAC_DMRs	1342
hypoEAC_DMRs	549
hypoEAC_DMRs	995
hypoEAC_DMRs	500
hypoEAC_DMRs	1461
hypoEAC_DMRs	279
hypoEAC_DMRs	1085
hypoEAC_DMRs	1022
hypoEAC_DMRs	365
hypoEAC_DMRs	1233
hypoEAC_DMRs	926
hypoEAC_DMRs	417
hypoEAC_DMRs	536
hypoEAC_DMRs	300
hypoEAC_DMRs	820
hypoEAC_DMRs	537
hypoEAC_DMRs	1065
hypoEAC_DMRs	1128
hypoEAC_DMRs	160
hypoEAC_DMRs	827
hypoEAC_DMRs	1295
hypoEAC_DMRs	2431
hypoEAC_DMRs	2709
hypoEAC_DMRs	732
hypoEAC_DMRs	1519
hypoEAC_DMRs	1059
hypoEAC_DMRs	1322
hypoEAC_DMRs	1076
hypoEAC_DMRs	4436
hypoEAC_DMRs	928
hypoEAC_DMRs	1702
hypoEAC_DMRs	963
hypoEAC_DMRs	2262
hypoEAC_DMRs	1043
hypoEAC_DMRs	639
hypoEAC_DMRs	670
hypoEAC_DMRs	1651
hypoEAC_DMRs	1636
hypoEAC_DMRs	883
hypoEAC_DMRs	1036
hypoEAC_DMRs	1320
hypoEAC_DMRs	1016
hypoEAC_DMRs	1574
hypoEAC_DMRs	745
hypoEAC_DMRs	1123
hypoEAC_DMRs	518
hypoEAC_DMRs	1838
hypoEAC_DMRs	527
hypoEAC_DMRs	1258
hypoEAC_DMRs	1507
hypoEAC_DMRs	1042
hypoEAC_DMRs	461
hypoEAC_DMRs	1609
hypoEAC_DMRs	1046
hypoEAC_DMRs	264
hypoEAC_DMRs	1010
hypoEAC_DMRs	1268
hypoEAC_DMRs	978
hypoEAC_DMRs	1734
hypoEAC_DMRs	2295
hypoEAC_DMRs	2456
hypoEAC_DMRs	1515
hypoEAC_DMRs	507
hypoEAC_DMRs	881
hypoEAC_DMRs	3287
hypoEAC_DMRs	986
hypoEAC_DMRs	994
hypoEAC_DMRs	837
hypoEAC_DMRs	1461
hypoEAC_DMRs	826
hypoEAC_DMRs	1497
hypoEAC_DMRs	466
hypoEAC_DMRs	1408
hypoEAC_DMRs	1513
hypoEAC_DMRs	1685
hypoEAC_DMRs	1268
hypoEAC_DMRs	1775
hypoEAC_DMRs	841
hypoEAC_DMRs	1633
hypoEAC_DMRs	1597
hypoEAC_DMRs	1095
hypoEAC_DMRs	477
hypoEAC_DMRs	1126
hypoEAC_DMRs	1277
hypoEAC_DMRs	1540
hypoEAC_DMRs	4390
hypoEAC_DMRs	887
hypoEAC_DMRs	1148
hypoEAC_DMRs	1477
hypoEAC_DMRs	1573
hypoEAC_DMRs	1324
hypoEAC_DMRs	659
hypoEAC_DMRs	699
hypoEAC_DMRs	1234
hypoEAC_DMRs	3487
hypoEAC_DMRs	656
hypoEAC_DMRs	668
hypoEAC_DMRs	1520
hypoEAC_DMRs	829
hypoEAC_DMRs	663
hypoEAC_DMRs	736
hypoEAC_DMRs	1453
hypoEAC_DMRs	1203
hypoEAC_DMRs	936
hypoEAC_DMRs	968
hypoEAC_DMRs	1453
hypoEAC_DMRs	1205
hypoEAC_DMRs	1014
hypoEAC_DMRs	952
hypoEAC_DMRs	772
hypoEAC_DMRs	424
hypoEAC_DMRs	1868
hypoEAC_DMRs	548
hypoEAC_DMRs	1194
hypoEAC_DMRs	1462
hypoEAC_DMRs	1417
hypoEAC_DMRs	1224
hypoEAC_DMRs	666
hypoEAC_DMRs	480
hypoEAC_DMRs	1028
hypoEAC_DMRs	379
hypoEAC_DMRs	809
hypoEAC_DMRs	875
hypoEAC_DMRs	1041
hypoEAC_DMRs	505
hypoEAC_DMRs	1095
hypoEAC_DMRs	363
hypoEAC_DMRs	1575
hypoEAC_DMRs	1404
hypoEAC_DMRs	1930
hypoEAC_DMRs	845
hypoEAC_DMRs	987
hypoEAC_DMRs	750
hypoEAC_DMRs	972
hypoEAC_DMRs	719
hypoEAC_DMRs	1395
hypoEAC_DMRs	1385
hypoEAC_DMRs	550
hypoEAC_DMRs	1046
hypoEAC_DMRs	1207
hypoEAC_DMRs	750
hypoEAC_DMRs	812
hypoEAC_DMRs	586
hypoEAC_DMRs	863
hypoEAC_DMRs	1259
hypoEAC_DMRs	798
hypoEAC_DMRs	470
hypoEAC_DMRs	931
hypoEAC_DMRs	731
hypoEAC_DMRs	1001
hypoEAC_DMRs	671
hypoEAC_DMRs	1010
hypoEAC_DMRs	808
hypoEAC_DMRs	623
hypoEAC_DMRs	669
hypoEAC_DMRs	644
hypoEAC_DMRs	557
hypoEAC_DMRs	605
hypoEAC_DMRs	1193
hypoEAC_DMRs	2096
hypoEAC_DMRs	658
hypoEAC_DMRs	1354
hypoEAC_DMRs	1701
hypoEAC_DMRs	1291
hypoEAC_DMRs	882
hypoEAC_DMRs	903
hypoEAC_DMRs	1012
hypoEAC_DMRs	466
hypoEAC_DMRs	879
hypoEAC_DMRs	1193
hypoEAC_DMRs	818
hypoEAC_DMRs	640
hypoEAC_DMRs	1149
hypoEAC_DMRs	1185
hypoEAC_DMRs	1972
hypoEAC_DMRs	2177
hypoEAC_DMRs	892
hypoEAC_DMRs	502
hypoEAC_DMRs	828
hypoEAC_DMRs	1217
hypoEAC_DMRs	1286
hypoEAC_DMRs	571
hypoEAC_DMRs	314
hypoEAC_DMRs	833
hypoEAC_DMRs	876
hypoEAC_DMRs	1213
hypoEAC_DMRs	1481
hypoEAC_DMRs	639
hypoEAC_DMRs	800
hypoEAC_DMRs	425
hypoEAC_DMRs	1034
hypoEAC_DMRs	1009
hypoEAC_DMRs	945
hypoEAC_DMRs	1426
hypoEAC_DMRs	432
hypoEAC_DMRs	729
hypoEAC_DMRs	1629
hypoEAC_DMRs	309
hypoEAC_DMRs	900
hypoEAC_DMRs	519
hypoEAC_DMRs	515
hypoEAC_DMRs	912
hypoEAC_DMRs	847
hypoEAC_DMRs	788
hypoEAC_DMRs	1115
hypoEAC_DMRs	542
hypoEAC_DMRs	1226
hypoEAC_DMRs	224
hypoEAC_DMRs	497
hypoEAC_DMRs	640
hypoEAC_DMRs	517
hypoEAC_DMRs	2044
hypoEAC_DMRs	351
hypoEAC_DMRs	544
hypoEAC_DMRs	92
hypoEAC_DMRs	575
hypoEAC_DMRs	505
hypoEAC_DMRs	1183
hypoEAC_DMRs	444
hypoEAC_DMRs	1061
hypoEAC_DMRs	173
hypoEAC_DMRs	945
hypoEAC_DMRs	499
hypoEAC_DMRs	1991
hypoEAC_DMRs	988
hypoEAC_DMRs	1387
hypoEAC_DMRs	897
hypoEAC_DMRs	1075
hypoEAC_DMRs	818
hypoEAC_DMRs	586
hypoEAC_DMRs	945
hypoEAC_DMRs	1198
hypoEAC_DMRs	1375
hypoEAC_DMRs	1665
hypoEAC_DMRs	1024
hypoEAC_DMRs	934
hypoEAC_DMRs	1748
hypoEAC_DMRs	2113
hypoEAC_DMRs	956
hypoEAC_DMRs	933
hypoEAC_DMRs	4952
hypoEAC_DMRs	1162
hypoEAC_DMRs	1377
hypoEAC_DMRs	2131
hypoEAC_DMRs	1174
hypoEAC_DMRs	2785
hypoEAC_DMRs	4242
hypoEAC_DMRs	1213
hypoEAC_DMRs	429
hypoEAC_DMRs	1066
hypoEAC_DMRs	2139
hypoEAC_DMRs	654
hypoEAC_DMRs	1326
hypoEAC_DMRs	2186
hypoEAC_DMRs	1289
hypoEAC_DMRs	908
hypoEAC_DMRs	548
hypoEAC_DMRs	2638
hypoEAC_DMRs	2231
hypoEAC_DMRs	518
hypoEAC_DMRs	1084
hypoEAC_DMRs	902
hypoEAC_DMRs	1724
hypoEAC_DMRs	1795
hypoEAC_DMRs	509
hypoEAC_DMRs	1930
hypoEAC_DMRs	1630
hypoEAC_DMRs	1597
hypoEAC_DMRs	841
hypoEAC_DMRs	467
hypoEAC_DMRs	1866
hypoEAC_DMRs	1739
hypoEAC_DMRs	1252
hypoEAC_DMRs	1060
hypoEAC_DMRs	895
hypoEAC_DMRs	1124
hypoEAC_DMRs	634
hypoEAC_DMRs	938
hypoEAC_DMRs	500
hypoEAC_DMRs	1139
hypoEAC_DMRs	1911
hypoEAC_DMRs	600
hypoEAC_DMRs	981
hypoEAC_DMRs	1018
hypoEAC_DMRs	947
hypoEAC_DMRs	957
hypoEAC_DMRs	981
hypoEAC_DMRs	848
hypoEAC_DMRs	1109
hypoEAC_DMRs	340
hypoEAC_DMRs	1327
hypoEAC_DMRs	927
hypoEAC_DMRs	1903
hypoEAC_DMRs	825
hypoEAC_DMRs	680
hypoEAC_DMRs	1075
hypoEAC_DMRs	480
hypoEAC_DMRs	920
hypoEAC_DMRs	1026
hypoEAC_DMRs	699
hypoEAC_DMRs	189
hypoEAC_DMRs	2022
hypoEAC_DMRs	1000
hypoEAC_DMRs	443
hypoEAC_DMRs	385
hypoEAC_DMRs	845
hypoEAC_DMRs	1652
hypoEAC_DMRs	1472
hypoEAC_DMRs	789
hypoEAC_DMRs	777
hypoEAC_DMRs	844
hypoEAC_DMRs	1654
hypoEAC_DMRs	761
hypoEAC_DMRs	421
hypoEAC_DMRs	1276
hypoEAC_DMRs	1391
hypoEAC_DMRs	834
hypoEAC_DMRs	1066
hypoEAC_DMRs	1251
hypoEAC_DMRs	426
hypoEAC_DMRs	467
hypoEAC_DMRs	828
hypoEAC_DMRs	264
hypoEAC_DMRs	966
hypoEAC_DMRs	326
hypoEAC_DMRs	639
hypoEAC_DMRs	1641
hypoEAC_DMRs	1473
hypoEAC_DMRs	993
hypoEAC_DMRs	1419
hypoEAC_DMRs	832
hypoEAC_DMRs	328
hypoEAC_DMRs	1111
hypoEAC_DMRs	888
hypoEAC_DMRs	565
hypoEAC_DMRs	1038
hypoEAC_DMRs	1050
hypoEAC_DMRs	282
hypoEAC_DMRs	1356
hypoEAC_DMRs	951
hypoEAC_DMRs	535
hypoEAC_DMRs	418
hypoEAC_DMRs	1622
hypoEAC_DMRs	650
hypoEAC_DMRs	1056
hypoEAC_DMRs	967
hypoEAC_DMRs	671
hypoEAC_DMRs	743
hypoEAC_DMRs	1194
hypoEAC_DMRs	1087
hypoEAC_DMRs	1347
hypoEAC_DMRs	1326
hypoEAC_DMRs	1824
hypoEAC_DMRs	1339
hypoEAC_DMRs	699
hypoEAC_DMRs	4475
hypoEAC_DMRs	1601
hypoEAC_DMRs	1104
hypoEAC_DMRs	2937
hypoEAC_DMRs	1232
hypoEAC_DMRs	1029
hypoEAC_DMRs	537
hypoEAC_DMRs	788
hypoEAC_DMRs	1442
hypoEAC_DMRs	629
hypoEAC_DMRs	1252
hypoEAC_DMRs	450
hypoEAC_DMRs	1784
hypoEAC_DMRs	1342
hypoEAC_DMRs	799
hypoEAC_DMRs	680
hypoEAC_DMRs	1544
hypoEAC_DMRs	1935
hypoEAC_DMRs	2034
hypoEAC_DMRs	997
hypoEAC_DMRs	676
hypoEAC_DMRs	1716
hypoEAC_DMRs	669
hypoEAC_DMRs	1190
hypoEAC_DMRs	1167
hypoEAC_DMRs	344
hypoEAC_DMRs	403
hypoEAC_DMRs	657
hypoEAC_DMRs	1270
hypoEAC_DMRs	623
hypoEAC_DMRs	795
hypoEAC_DMRs	1086
hypoEAC_DMRs	461
hypoEAC_DMRs	877
hypoEAC_DMRs	707
hypoEAC_DMRs	1561
hypoEAC_DMRs	1969
hypoEAC_DMRs	997
hypoEAC_DMRs	2599
hypoEAC_DMRs	617
hypoEAC_DMRs	1218
hypoEAC_DMRs	3263
hypoEAC_DMRs	1039
hypoEAC_DMRs	1515
hypoEAC_DMRs	990
hypoEAC_DMRs	1131
hypoEAC_DMRs	1538
hypoEAC_DMRs	1193
hypoEAC_DMRs	531
hypoEAC_DMRs	835
hypoEAC_DMRs	800
hypoEAC_DMRs	1554
hypoEAC_DMRs	1362
hypoEAC_DMRs	597
hypoEAC_DMRs	1316
hypoEAC_DMRs	471
hypoEAC_DMRs	918
hypoEAC_DMRs	698
hypoEAC_DMRs	719
hypoEAC_DMRs	315
hypoEAC_DMRs	629
hypoEAC_DMRs	1153
hypoEAC_DMRs	935
hypoEAC_DMRs	931
hypoEAC_DMRs	581
hypoEAC_DMRs	1635
hypoEAC_DMRs	689
hypoEAC_DMRs	531
hypoEAC_DMRs	534
hypoEAC_DMRs	1262
hypoEAC_DMRs	855
hypoEAC_DMRs	984
hypoEAC_DMRs	841
hypoEAC_DMRs	385
hypoEAC_DMRs	666
hypoEAC_DMRs	756
hypoEAC_DMRs	1194
hypoEAC_DMRs	660
hypoEAC_DMRs	274
hypoEAC_DMRs	576
hypoEAC_DMRs	665
hypoEAC_DMRs	812
hypoEAC_DMRs	2889
hypoEAC_DMRs	681
hypoEAC_DMRs	2740
hypoEAC_DMRs	385
hypoEAC_DMRs	676
hypoEAC_DMRs	1133
hypoEAC_DMRs	247
hypoEAC_DMRs	424
hypoEAC_DMRs	217
hypoEAC_DMRs	235
hypoEAC_DMRs	234
hypoEAC_DMRs	1010
hypoEAC_DMRs	740
hypoEAC_DMRs	388
hypoEAC_DMRs	446
hypoEAC_DMRs	455
hypoEAC_DMRs	2279
hypoEAC_DMRs	564
hypoEAC_DMRs	399
hypoEAC_DMRs	1142
hypoESCC_DMRs	1177
hypoESCC_DMRs	597
hypoESCC_DMRs	1425
hypoESCC_DMRs	996
hypoESCC_DMRs	1165
hypoESCC_DMRs	1032
hypoESCC_DMRs	1028
hypoESCC_DMRs	3031
hypoESCC_DMRs	2133
hypoESCC_DMRs	1284
hypoESCC_DMRs	954
hypoESCC_DMRs	849
hypoESCC_DMRs	1115
hypoESCC_DMRs	2045
hypoESCC_DMRs	1137
hypoESCC_DMRs	871
hypoESCC_DMRs	1574
hypoESCC_DMRs	701
hypoESCC_DMRs	2728
hypoESCC_DMRs	1450
hypoESCC_DMRs	1917
hypoESCC_DMRs	1323
hypoESCC_DMRs	1268
hypoESCC_DMRs	602
hypoESCC_DMRs	492
hypoESCC_DMRs	569
hypoESCC_DMRs	888
hypoESCC_DMRs	513
hypoESCC_DMRs	1132
hypoESCC_DMRs	601
hypoESCC_DMRs	2042
hypoESCC_DMRs	1674
hypoESCC_DMRs	960
hypoESCC_DMRs	1576
hypoESCC_DMRs	532
hypoESCC_DMRs	865
hypoESCC_DMRs	611
hypoESCC_DMRs	1411
hypoESCC_DMRs	902
hypoESCC_DMRs	1434
hypoESCC_DMRs	1953
hypoESCC_DMRs	2478
hypoESCC_DMRs	2568
hypoESCC_DMRs	1903
hypoESCC_DMRs	1237
hypoESCC_DMRs	692
hypoESCC_DMRs	1340
hypoESCC_DMRs	1383
hypoESCC_DMRs	1798
hypoESCC_DMRs	437
hypoESCC_DMRs	948
hypoESCC_DMRs	1111
hypoESCC_DMRs	867
hypoESCC_DMRs	1768
hypoESCC_DMRs	1254
hypoESCC_DMRs	2638
hypoESCC_DMRs	733
hypoESCC_DMRs	512
hypoESCC_DMRs	887
hypoESCC_DMRs	982
hypoESCC_DMRs	1317
hypoESCC_DMRs	360
hypoESCC_DMRs	1618
hypoESCC_DMRs	986
hypoESCC_DMRs	1060
hypoESCC_DMRs	1540
hypoESCC_DMRs	795
hypoESCC_DMRs	400
hypoESCC_DMRs	1043
hypoESCC_DMRs	1487
hypoESCC_DMRs	1907
hypoESCC_DMRs	4936
hypoESCC_DMRs	496
hypoESCC_DMRs	1421
hypoESCC_DMRs	963
hypoESCC_DMRs	1347
hypoESCC_DMRs	2400
hypoESCC_DMRs	198
hypoESCC_DMRs	1536
hypoESCC_DMRs	1059
hypoESCC_DMRs	1649
hypoESCC_DMRs	1055
hypoESCC_DMRs	1001
hypoESCC_DMRs	341
hypoESCC_DMRs	1271
hypoESCC_DMRs	911
hypoESCC_DMRs	448
hypoESCC_DMRs	1340
hypoESCC_DMRs	604
hypoESCC_DMRs	1065
hypoESCC_DMRs	701
hypoESCC_DMRs	2768
hypoESCC_DMRs	1263
hypoESCC_DMRs	755
hypoESCC_DMRs	1459
hypoESCC_DMRs	549
hypoESCC_DMRs	1435
hypoESCC_DMRs	933
hypoESCC_DMRs	2213
hypoESCC_DMRs	805
hypoESCC_DMRs	932
hypoESCC_DMRs	549
hypoESCC_DMRs	1324
hypoESCC_DMRs	626
hypoESCC_DMRs	952
hypoESCC_DMRs	203
hypoESCC_DMRs	792
hypoESCC_DMRs	1164
hypoESCC_DMRs	795
hypoESCC_DMRs	565
hypoESCC_DMRs	711
hypoESCC_DMRs	628
hypoESCC_DMRs	921
hypoESCC_DMRs	655
hypoESCC_DMRs	680
hypoESCC_DMRs	2301
hypoESCC_DMRs	456
hypoESCC_DMRs	982
hypoESCC_DMRs	588
hypoESCC_DMRs	589
hypoESCC_DMRs	799
hypoESCC_DMRs	939
hypoESCC_DMRs	610
hypoESCC_DMRs	879
hypoESCC_DMRs	270
hypoESCC_DMRs	527
hypoESCC_DMRs	493
hypoESCC_DMRs	851
hypoESCC_DMRs	880
hypoESCC_DMRs	996
hypoESCC_DMRs	867
hypoESCC_DMRs	971
hypoESCC_DMRs	530
hypoESCC_DMRs	1140
hypoESCC_DMRs	1201
hypoESCC_DMRs	882
hypoESCC_DMRs	636
hypoESCC_DMRs	1052
hypoESCC_DMRs	690
hypoESCC_DMRs	789
hypoESCC_DMRs	1335
hypoESCC_DMRs	539
hypoESCC_DMRs	1066
hypoESCC_DMRs	760
hypoESCC_DMRs	989
hypoESCC_DMRs	513
hypoESCC_DMRs	1846
hypoESCC_DMRs	555
hypoESCC_DMRs	803
hypoESCC_DMRs	638
hypoESCC_DMRs	1701
hypoESCC_DMRs	912
hypoESCC_DMRs	1514
hypoESCC_DMRs	837
hypoESCC_DMRs	808
hypoESCC_DMRs	600
hypoESCC_DMRs	277
hypoESCC_DMRs	1472
hypoESCC_DMRs	637
hypoESCC_DMRs	1238
hypoESCC_DMRs	854
hypoESCC_DMRs	1025
hypoESCC_DMRs	687
hypoESCC_DMRs	1575
hypoESCC_DMRs	1378
hypoESCC_DMRs	259
hypoESCC_DMRs	1036
hypoESCC_DMRs	1016
hypoESCC_DMRs	1040
hypoESCC_DMRs	1523
hypoESCC_DMRs	711
hypoESCC_DMRs	1080
hypoESCC_DMRs	951
hypoESCC_DMRs	281
hypoESCC_DMRs	272
hypoESCC_DMRs	419
hypoESCC_DMRs	626
hypoESCC_DMRs	923
hypoESCC_DMRs	692
hypoESCC_DMRs	1163
hypoESCC_DMRs	664
hypoESCC_DMRs	405
hypoESCC_DMRs	418
hypoESCC_DMRs	864
hypoESCC_DMRs	584
hypoESCC_DMRs	307
hypoESCC_DMRs	593
hypoESCC_DMRs	2017
hypoESCC_DMRs	774
hypoESCC_DMRs	783
hypoESCC_DMRs	1156
hypoESCC_DMRs	943
hypoESCC_DMRs	1095
hypoESCC_DMRs	961
hypoESCC_DMRs	1863
hypoESCC_DMRs	1141
hypoESCC_DMRs	137
hypoESCC_DMRs	784
hypoESCC_DMRs	397
hypoESCC_DMRs	885
hypoESCC_DMRs	511
hypoESCC_DMRs	1552
hypoESCC_DMRs	813
hypoESCC_DMRs	1201
hypoESCC_DMRs	637
hypoESCC_DMRs	713
hypoESCC_DMRs	890
hypoESCC_DMRs	517
hypoESCC_DMRs	1019
hypoESCC_DMRs	449
hypoESCC_DMRs	2296
hypoESCC_DMRs	797
hypoESCC_DMRs	990
hypoESCC_DMRs	606
hypoESCC_DMRs	1111
hypoESCC_DMRs	795
hypoESCC_DMRs	840
hypoESCC_DMRs	602
hypoESCC_DMRs	1144
hypoESCC_DMRs	1494
hypoESCC_DMRs	777
hypoESCC_DMRs	1277
hypoESCC_DMRs	452
hypoESCC_DMRs	942
hypoESCC_DMRs	1211
hypoESCC_DMRs	1099
hypoESCC_DMRs	387
hypoESCC_DMRs	1008
hypoESCC_DMRs	693
hypoESCC_DMRs	1155
hypoESCC_DMRs	1154
hypoESCC_DMRs	739
hypoESCC_DMRs	1020
hypoESCC_DMRs	616
hypoESCC_DMRs	850
hypoESCC_DMRs	1406
hypoESCC_DMRs	884
hypoESCC_DMRs	2028
hypoESCC_DMRs	645
hypoESCC_DMRs	398
hypoESCC_DMRs	1109
hypoESCC_DMRs	1233
hypoESCC_DMRs	1455
hypoESCC_DMRs	442
hypoESCC_DMRs	1052
hypoESCC_DMRs	449
hypoESCC_DMRs	1244
hypoESCC_DMRs	832
hypoESCC_DMRs	823
hypoESCC_DMRs	562
hypoESCC_DMRs	921
hypoESCC_DMRs	640
hypoESCC_DMRs	360
hypoESCC_DMRs	836
hypoESCC_DMRs	918
hypoESCC_DMRs	764
hypoESCC_DMRs	938
hypoESCC_DMRs	404
hypoESCC_DMRs	503
hypoESCC_DMRs	774
hypoESCC_DMRs	373
hypoESCC_DMRs	1210
hypoESCC_DMRs	457
hypoESCC_DMRs	1035
hypoESCC_DMRs	579
hypoESCC_DMRs	1417
hypoESCC_DMRs	731
hypoESCC_DMRs	309
hypoESCC_DMRs	1159
hypoESCC_DMRs	311
hypoESCC_DMRs	645
hypoESCC_DMRs	846
hypoESCC_DMRs	405
hypoESCC_DMRs	1337
hypoESCC_DMRs	612
hypoESCC_DMRs	814
hypoESCC_DMRs	1305
hypoESCC_DMRs	379
hypoESCC_DMRs	591
hypoESCC_DMRs	1083
hypoESCC_DMRs	847
hypoESCC_DMRs	1318
hypoESCC_DMRs	749
hypoESCC_DMRs	1139
hypoESCC_DMRs	1083
hypoESCC_DMRs	431
hypoESCC_DMRs	769
hypoESCC_DMRs	1103
hypoESCC_DMRs	404
hypoESCC_DMRs	1230
hypoESCC_DMRs	548
hypoESCC_DMRs	1243
hypoESCC_DMRs	265
hypoESCC_DMRs	711
hypoESCC_DMRs	1462
hypoESCC_DMRs	921
hypoESCC_DMRs	709
hypoESCC_DMRs	691
hypoESCC_DMRs	1258
hypoESCC_DMRs	216
hypoESCC_DMRs	610
hypoESCC_DMRs	581
hypoESCC_DMRs	3777
hypoESCC_DMRs	976
hypoESCC_DMRs	277
hypoESCC_DMRs	561
hypoESCC_DMRs	621
hypoESCC_DMRs	1731
hypoESCC_DMRs	804
hypoESCC_DMRs	999
hypoESCC_DMRs	1324
hypoESCC_DMRs	1026
hypoESCC_DMRs	627
hypoESCC_DMRs	719
hypoESCC_DMRs	960
hypoESCC_DMRs	681
hypoESCC_DMRs	1372
hypoESCC_DMRs	528
hypoESCC_DMRs	776
hypoESCC_DMRs	314
hypoESCC_DMRs	326
hypoESCC_DMRs	1144
hypoESCC_DMRs	1289
hypoESCC_DMRs	738
hypoESCC_DMRs	668
hypoESCC_DMRs	519
hypoESCC_DMRs	793
hypoESCC_DMRs	695
hypoESCC_DMRs	974
hypoESCC_DMRs	277
hypoESCC_DMRs	883
hypoESCC_DMRs	426
hypoESCC_DMRs	737
hypoESCC_DMRs	368
hypoESCC_DMRs	1162
hypoESCC_DMRs	409
hypoESCC_DMRs	260
hypoESCC_DMRs	498
hypoESCC_DMRs	1253
hypoESCC_DMRs	937
hypoESCC_DMRs	409
hypoESCC_DMRs	1358
hypoESCC_DMRs	749
hypoESCC_DMRs	276
hypoESCC_DMRs	410
hypoESCC_DMRs	881
hypoESCC_DMRs	1379
hypoESCC_DMRs	672
hypoESCC_DMRs	863
hypoESCC_DMRs	1413
hypoESCC_DMRs	855
hypoESCC_DMRs	911
hypoESCC_DMRs	947
hypoESCC_DMRs	824
hypoESCC_DMRs	567
hypoESCC_DMRs	1168
hypoESCC_DMRs	873
hypoESCC_DMRs	922
hypoESCC_DMRs	156
hypoESCC_DMRs	666
hypoESCC_DMRs	166
hypoESCC_DMRs	844
hypoESCC_DMRs	744
hypoESCC_DMRs	1066
hypoESCC_DMRs	500
hypoESCC_DMRs	687
hypoESCC_DMRs	1668
hypoESCC_DMRs	2211
hypoESCC_DMRs	636
hypoESCC_DMRs	606
hypoESCC_DMRs	821
hypoESCC_DMRs	994
hypoESCC_DMRs	468
hypoESCC_DMRs	774
hypoESCC_DMRs	608
hypoESCC_DMRs	480
hypoESCC_DMRs	786
hypoESCC_DMRs	1391
hypoESCC_DMRs	1368
hypoESCC_DMRs	848
hypoESCC_DMRs	747
hypoESCC_DMRs	684
hypoESCC_DMRs	779
hypoESCC_DMRs	1392
hypoESCC_DMRs	156
hypoESCC_DMRs	1544
hypoESCC_DMRs	611
hypoESCC_DMRs	923
hypoESCC_DMRs	920
hypoESCC_DMRs	668
hypoESCC_DMRs	159
hypoESCC_DMRs	712
hypoESCC_DMRs	556
hypoESCC_DMRs	284
hypoESCC_DMRs	955
hypoESCC_DMRs	870
hypoESCC_DMRs	609
hypoESCC_DMRs	2026
hypoESCC_DMRs	685
hypoESCC_DMRs	1222
hypoESCC_DMRs	284
hypoESCC_DMRs	934
hypoESCC_DMRs	617
hypoESCC_DMRs	683
hypoESCC_DMRs	1902
hypoESCC_DMRs	604
hypoESCC_DMRs	747
hypoESCC_DMRs	798
hypoESCC_DMRs	464
hypoESCC_DMRs	644
hypoESCC_DMRs	740
hypoESCC_DMRs	366
hypoESCC_DMRs	771
hypoESCC_DMRs	470
hypoESCC_DMRs	356
hypoESCC_DMRs	821
hypoESCC_DMRs	345
hypoESCC_DMRs	409
hypoESCC_DMRs	1900
hypoESCC_DMRs	424
hypoESCC_DMRs	495
hypoESCC_DMRs	913
hypoESCC_DMRs	822
hypoESCC_DMRs	142
hypoESCC_DMRs	320
hypoESCC_DMRs	1468
hypoESCC_DMRs	620
hypoESCC_DMRs	623
hypoESCC_DMRs	976
hypoESCC_DMRs	906
hypoESCC_DMRs	591
hypoESCC_DMRs	952
hypoESCC_DMRs	1446
hypoESCC_DMRs	513
hypoESCC_DMRs	556
hypoESCC_DMRs	1045
hypoESCC_DMRs	1986
hypoESCC_DMRs	568
hypoESCC_DMRs	186
hypoESCC_DMRs	305
hypoESCC_DMRs	423
hypoESCC_DMRs	1012
hypoESCC_DMRs	180
hypoESCC_DMRs	468
hypoESCC_DMRs	878
hypoESCC_DMRs	1068
hypoESCC_DMRs	1354
hypoESCC_DMRs	389
hypoESCC_DMRs	863
hypoESCC_DMRs	456
hypoESCC_DMRs	996
hypoESCC_DMRs	292
hypoESCC_DMRs	106
hypoESCC_DMRs	832
hypoESCC_DMRs	179
